time,des_joint2_to_joint1,des_joint3_to_joint2,des_joint4_to_joint3,des_joint5_to_joint4,des_joint6_to_joint5,des_joint6output_to_joint6,act_joint2_to_joint1,act_joint3_to_joint2,act_joint4_to_joint3,act_joint5_to_joint4,act_joint6_to_joint5,act_joint6output_to_joint6
70.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453681,0.801204,-0.852477,0.746319,-0.201204,0.052477
70.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446958,0.801231,-0.845726,0.753042,-0.201231,0.045726
70.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440636,0.801848,-0.838788,0.759364,-0.201848,0.038788
70.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434608,0.803090,-0.831519,0.765392,-0.203090,0.031519
70.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428970,0.804938,-0.824031,0.771030,-0.204938,0.024031
70.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423683,0.807424,-0.816259,0.776317,-0.207424,0.016259
70.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419079,0.810358,-0.808720,0.780921,-0.210358,0.008720
70.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414865,0.813914,-0.800951,0.785135,-0.213914,0.000951
70.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411180,0.817999,-0.793182,0.788820,-0.217999,-0.006818
70.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408046,0.822587,-0.785459,0.791954,-0.222587,-0.014541
71.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405482,0.827643,-0.777839,0.794518,-0.227643,-0.022161
71.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403499,0.833156,-0.770342,0.796501,-0.233156,-0.029658
71.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402111,0.839080,-0.763031,0.797889,-0.239080,-0.036969
71.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401324,0.845301,-0.756023,0.798676,-0.245301,-0.043977
71.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401149,0.851957,-0.749192,0.798851,-0.251957,-0.050808
71.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401586,0.858910,-0.742675,0.798414,-0.258910,-0.057325
71.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402605,0.866025,-0.736580,0.797395,-0.266025,-0.063420
71.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404257,0.873458,-0.730799,0.795743,-0.273458,-0.069201
71.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406530,0.881147,-0.725383,0.793470,-0.281147,-0.074617
71.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409300,0.888706,-0.720594,0.790700,-0.288706,-0.079406
71.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412673,0.896463,-0.716210,0.787327,-0.296463,-0.083790
71.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416582,0.904235,-0.712347,0.783418,-0.304235,-0.087653
71.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.420994,0.911961,-0.709032,0.779006,-0.311961,-0.090968
71.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425886,0.919606,-0.706280,0.774114,-0.319606,-0.093720
71.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431249,0.927150,-0.704100,0.768751,-0.327150,-0.095900
71.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437040,0.934529,-0.702511,0.762960,-0.334529,-0.097489
71.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443201,0.941677,-0.701523,0.756799,-0.341677,-0.098477
71.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449744,0.948599,-0.701145,0.750256,-0.348599,-0.098855
71.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456575,0.955202,-0.701373,0.743425,-0.355202,-0.098627
71.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463690,0.961476,-0.702214,0.736310,-0.361476,-0.097786
72.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471159,0.967470,-0.703689,0.728841,-0.367470,-0.096311
72.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478514,0.972827,-0.705687,0.721486,-0.372827,-0.094313
72.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486162,0.977854,-0.708308,0.713838,-0.377854,-0.091692
72.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493849,0.982378,-0.711471,0.706151,-0.382378,-0.088529
72.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501785,0.986494,-0.715291,0.698215,-0.386494,-0.084709
72.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509357,0.989913,-0.719444,0.690643,-0.389913,-0.080556
72.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517211,0.992913,-0.724298,0.682789,-0.392913,-0.075702
72.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524672,0.995242,-0.729430,0.675328,-0.395242,-0.070570
72.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532332,0.997074,-0.735258,0.667668,-0.397074,-0.064742
72.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539453,0.998230,-0.741223,0.660547,-0.398230,-0.058777
72.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546325,0.998798,-0.747528,0.653675,-0.398798,-0.052472
72.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553046,0.998769,-0.754277,0.646954,-0.398769,-0.045723
72.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559423,0.998136,-0.761287,0.640577,-0.398136,-0.038713
72.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565540,0.996868,-0.768673,0.634460,-0.396868,-0.031327
72.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571040,0.995063,-0.775977,0.628960,-0.395063,-0.024023
72.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576218,0.992638,-0.783580,0.623782,-0.392638,-0.016420
72.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580931,0.989635,-0.791296,0.619069,-0.389635,-0.008704
72.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585141,0.986081,-0.799059,0.614859,-0.386081,-0.000941
72.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588809,0.982024,-0.806785,0.611191,-0.382024,0.006785
72.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591948,0.977427,-0.814521,0.608052,-0.377427,0.014521
73.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594517,0.972357,-0.822160,0.605483,-0.372357,0.022160
73.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596491,0.966906,-0.829585,0.603509,-0.366906,0.029585
73.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597883,0.960957,-0.836926,0.602117,-0.360957,0.036926
73.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598677,0.954537,-0.844140,0.601323,-0.354537,0.044140
73.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598845,0.948007,-0.850839,0.601155,-0.348007,0.050839
73.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598417,0.941097,-0.857320,0.601583,-0.341097,0.057320
73.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597360,0.933806,-0.863554,0.602640,-0.333806,0.063554
73.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595691,0.926344,-0.869347,0.604309,-0.326344,0.069347
73.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593522,0.919000,-0.874522,0.606478,-0.319000,0.074522
73.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590703,0.911299,-0.879404,0.609297,-0.311299,0.079404
73.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587345,0.903568,-0.883776,0.612655,-0.303568,0.083776
73.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583436,0.895796,-0.887640,0.616564,-0.295796,0.087640
73.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.578862,0.887803,-0.891059,0.621138,-0.287803,0.091059
73.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574137,0.880426,-0.893711,0.625863,-0.280426,0.093711
73.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568752,0.872855,-0.895897,0.631248,-0.272855,0.095897
73.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562973,0.865486,-0.897486,0.637027,-0.265486,0.097486
73.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556781,0.858306,-0.898475,0.643219,-0.258306,0.098475
73.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550258,0.851402,-0.898856,0.649742,-0.251402,0.098856
73.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543424,0.844797,-0.898626,0.656576,-0.244797,0.098626
73.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536320,0.838531,-0.897789,0.663680,-0.238531,0.097789
74.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.529044,0.832679,-0.896365,0.670956,-0.232679,0.096365
74.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521506,0.827188,-0.894319,0.678494,-0.227188,0.094319
74.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513901,0.822182,-0.891719,0.686099,-0.222182,0.091719
74.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506017,0.817552,-0.888465,0.693983,-0.217552,0.088465
74.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498383,0.813588,-0.884795,0.701617,-0.213588,0.084795
74.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490615,0.810080,-0.880534,0.709385,-0.210080,0.080534
74.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482912,0.807130,-0.875781,0.717088,-0.207130,0.075781
74.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475332,0.804758,-0.870573,0.724668,-0.204758,0.070573
74.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467888,0.802971,-0.864917,0.732112,-0.202971,0.064917
74.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460505,0.801767,-0.858738,0.739495,-0.201767,0.058738
74.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453667,0.801201,-0.852466,0.746333,-0.201201,0.052466
74.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446962,0.801227,-0.845734,0.753038,-0.201227,0.045734
74.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440570,0.801866,-0.838704,0.759430,-0.201866,0.038704
74.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434549,0.803109,-0.831440,0.765451,-0.203109,0.031440
74.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428935,0.804950,-0.823985,0.771065,-0.204950,0.023985
74.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423760,0.807376,-0.816384,0.776240,-0.207376,0.016384
74.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419097,0.810330,-0.808767,0.780903,-0.210330,0.008767
74.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414881,0.813890,-0.800991,0.785119,-0.213890,0.000991
74.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411190,0.817984,-0.793206,0.788810,-0.217984,-0.006794
74.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408055,0.822569,-0.785487,0.791945,-0.222569,-0.014513
75.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405445,0.827737,-0.777709,0.794555,-0.227737,-0.022291
75.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403502,0.833147,-0.770355,0.796498,-0.233147,-0.029645
75.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402094,0.839187,-0.762908,0.797906,-0.239187,-0.037092
75.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401329,0.845375,-0.755953,0.798671,-0.245375,-0.044047
75.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401150,0.851987,-0.749164,0.798850,-0.251987,-0.050836
75.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401586,0.858928,-0.742658,0.798414,-0.258928,-0.057342
75.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402622,0.866095,-0.736527,0.797378,-0.266095,-0.063473
75.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404262,0.873484,-0.730778,0.795738,-0.273484,-0.069222
75.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406498,0.881053,-0.725445,0.793502,-0.281053,-0.074555
75.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409291,0.888696,-0.720595,0.790709,-0.288696,-0.079405
75.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412667,0.896457,-0.716211,0.787333,-0.296457,-0.083789
75.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416579,0.904231,-0.712348,0.783421,-0.304231,-0.087652
75.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.421002,0.911974,-0.709028,0.778998,-0.311974,-0.090972
75.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425975,0.919745,-0.706230,0.774025,-0.319745,-0.093770
75.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431203,0.927093,-0.704110,0.768797,-0.327093,-0.095890
75.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.436996,0.934478,-0.702519,0.763004,-0.334478,-0.097481
75.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443165,0.941637,-0.701528,0.756835,-0.341637,-0.098472
75.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449723,0.948576,-0.701147,0.750277,-0.348576,-0.098853
75.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456566,0.955191,-0.701375,0.743434,-0.355191,-0.098625
75.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463685,0.961470,-0.702215,0.736315,-0.361470,-0.097785
76.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471021,0.967363,-0.703658,0.728979,-0.367363,-0.096342
76.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478645,0.972917,-0.705728,0.721355,-0.372917,-0.094272
76.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486117,0.977829,-0.708288,0.713883,-0.377829,-0.091712
76.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493851,0.982376,-0.711474,0.706149,-0.382376,-0.088526
76.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501773,0.986487,-0.715286,0.698227,-0.386487,-0.084714
76.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509394,0.989924,-0.719470,0.690606,-0.389924,-0.080530
76.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517219,0.992916,-0.724303,0.682781,-0.392916,-0.075697
76.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524668,0.995242,-0.729426,0.675332,-0.395242,-0.070574
76.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532112,0.997029,-0.735083,0.667888,-0.397029,-0.064917
76.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539354,0.998217,-0.741138,0.660646,-0.398217,-0.058862
76.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546340,0.998799,-0.747541,0.653660,-0.398799,-0.052459
76.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553044,0.998772,-0.754272,0.646956,-0.398772,-0.045728
76.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559416,0.998139,-0.761277,0.640584,-0.398139,-0.038723
76.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565401,0.996912,-0.768489,0.634599,-0.396912,-0.031511
76.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571036,0.995063,-0.775973,0.628964,-0.395063,-0.024027
76.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576223,0.992631,-0.783591,0.623777,-0.392631,-0.016409
76.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580928,0.989637,-0.791291,0.619072,-0.389637,-0.008709
76.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585204,0.986021,-0.799182,0.614796,-0.386021,-0.000818
76.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588815,0.982011,-0.806804,0.611185,-0.382011,0.006804
76.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.592002,0.977330,-0.814672,0.607998,-0.377330,0.014672
77.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594519,0.972352,-0.822167,0.605481,-0.372352,0.022167
77.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596500,0.966850,-0.829651,0.603500,-0.366850,0.029651
77.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597888,0.960935,-0.836953,0.602112,-0.360935,0.036953
77.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598672,0.954630,-0.844041,0.601328,-0.354630,0.044041
77.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598847,0.947992,-0.850855,0.601153,-0.347992,0.050855
77.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598415,0.941073,-0.857342,0.601585,-0.341073,0.057342
77.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597376,0.933897,-0.863479,0.602624,-0.333897,0.063479
77.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595745,0.926533,-0.869212,0.604255,-0.326533,0.069212
77.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593511,0.918969,-0.874542,0.606489,-0.318969,0.074542
77.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590703,0.911294,-0.879409,0.609297,-0.311294,0.079409
77.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587256,0.903384,-0.883872,0.612744,-0.303384,0.083872
77.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583295,0.895533,-0.887762,0.616705,-0.295533,0.087762
77.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579018,0.888056,-0.890962,0.620982,-0.288056,0.090962
77.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574048,0.880294,-0.893755,0.625952,-0.280294,0.093755
77.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568773,0.872879,-0.895893,0.631227,-0.272879,0.095893
77.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562767,0.865240,-0.897527,0.637233,-0.265240,0.097527
77.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556807,0.858332,-0.898475,0.643193,-0.258332,0.098475
77.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550261,0.851406,-0.898854,0.649739,-0.251406,0.098854
77.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543425,0.844799,-0.898626,0.656575,-0.244799,0.098626
77.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536310,0.838524,-0.897786,0.663690,-0.238524,0.097786
78.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.529019,0.832663,-0.896357,0.670981,-0.232663,0.096357
78.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521503,0.827185,-0.894318,0.678497,-0.227185,0.094318
78.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513848,0.822153,-0.891695,0.686152,-0.222153,0.091695
78.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.505872,0.817472,-0.888400,0.694128,-0.217472,0.088400
78.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498388,0.813587,-0.884800,0.701612,-0.213587,0.084800
78.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490617,0.810080,-0.880538,0.709383,-0.210080,0.080538
78.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482913,0.807130,-0.875783,0.717087,-0.207130,0.075783
78.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475171,0.804715,-0.870455,0.724829,-0.204715,0.070455
78.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467913,0.802973,-0.864940,0.732087,-0.202973,0.064940
78.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460672,0.801785,-0.858887,0.739328,-0.201785,0.058887
78.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453664,0.801203,-0.852461,0.746336,-0.201203,0.052461
78.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446958,0.801229,-0.845729,0.753042,-0.201229,0.045729
78.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440568,0.801867,-0.838701,0.759432,-0.201867,0.038701
78.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434557,0.803106,-0.831450,0.765443,-0.203106,0.031450
78.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428939,0.804948,-0.823991,0.771061,-0.204948,0.023991
78.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423680,0.807420,-0.816261,0.776320,-0.207420,0.016261
